nuclear,pv,wind,biomass,hydro,gas,pumped,battery,p2g,import,shortage
2166.8849999999998,0.0,3194.6079277286144,3611.4519999999998,1072.352,2270.859232271387,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,4012.4275572271376,3611.4519999999998,1072.352,1304.0538427728632,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,3807.9726498525065,3611.4519999999998,1072.352,1681.4692301474943,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,3731.3020595870194,3611.4519999999998,1072.352,2729.11598041298,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,3399.062835103245,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1440.7728048967547,0
2166.8849999999998,99.79381572052411,3731.3020595870194,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1969.4410446924576,0
2166.8849999999998,454.6162716157214,3680.188332743364,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1801.018235640915,0
2166.8849999999998,1685.4066655021832,3961.313830383482,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,408.9759441143342,0
2166.8849999999998,2982.726269868989,3910.2001035398266,3611.4519999999998,1072.352,2643.1057465911836,0.0,0.0,0.0,0.0,0
2166.8849999999998,4069.3700410480337,4114.655010914458,3611.4519999999998,1072.352,1223.5710680375087,0.0,0.0,0.0,0.0,0
2166.8849999999998,4668.132935371168,3450.1765619469006,3611.4519999999998,1072.352,1249.8995826819316,0.0,0.0,0.0,0.0,0
2166.8849999999998,4058.281839301304,3373.505971681413,3611.4519999999998,1072.352,1816.5476690172836,0.0,0.0,0.0,0.0,0
2166.8849999999998,2239.816752838428,2990.1530203539837,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,82.51034680758858,0
2166.8849999999998,632.0274995633182,2734.584386135697,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,194.17783430098643
2166.8849999999998,121.9702192139737,2939.0392935103278,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,593.9666072756972
2166.8849999999998,11.088201746724891,3041.2667471976392,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,528.9845310556375
2166.8849999999998,0.0,3475.733425368733,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1675.7735746312683,0
2166.8849999999998,0.0,4012.4275572271376,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,964.4064827728635,0
2166.8849999999998,0.0,4728.01973303835,3611.4519999999998,1072.352,3176.0189469616503,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,4600.235415929207,3611.4519999999998,1072.352,2305.4274240707928,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,4370.223645132743,3611.4519999999998,1072.352,1641.5246348672572,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,5111.37268436578,3611.4519999999998,1072.352,172.57159563422104,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,5545.8393625368735,2584.078357463127,1072.352,0.0,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,5494.725635693218,2374.8951243067836,1072.352,0.0,0.0,0.0,0.0,-9.094947017729282e-13,0
2166.8849999999998,0.0,5341.384455162242,2588.1731048377574,1072.352,0.0,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,5162.486411209436,2900.6445887905656,1072.352,0.0,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,4702.462869616518,3424.0298903834837,1072.352,0.0,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,4012.4275572271376,3611.4519999999998,1072.352,579.6748027728636,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,4165.768737758113,3611.4519999999998,1072.352,851.0286622418862,0.0,0.0,0.0,0.0,0
2166.8849999999998,99.79381572052411,4012.4275572271376,3611.4519999999998,1072.352,1599.8429070523398,0.0,0.0,0.0,0.0,0
2166.8849999999998,554.4100873362446,3245.72165457227,3611.4519999999998,1072.352,2310.940378091485,0.0,0.0,0.0,0.0,0
2166.8849999999998,1995.8763144104798,2657.9137958702095,3611.4519999999998,1072.352,2262.1476097193113,0.0,0.0,0.0,-9.094947017729282e-13,0
2166.8849999999998,3215.5785065502146,2785.698112979353,3611.4519999999998,1072.352,1510.6041404704329,0.0,0.0,0.0,0.0,0
2166.8849999999998,3514.959953711794,2249.003981120948,3611.4519999999998,1072.352,1953.4144251672585,0.0,0.0,0.0,0.0,0
2166.8849999999998,3259.9313135371094,1840.0941663716776,3611.4519999999998,1072.352,2427.2676000912147,0.0,0.0,0.0,9.094947017729282e-13,0
2166.8849999999998,2583.5510069868924,971.1608100294986,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,300.4478229836077,0
2166.8849999999998,1463.642630567685,690.0353123893802,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1507.971457042935,0
2166.8849999999998,543.3218855895198,613.3647221238933,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,391.93911228658726
2166.8849999999998,121.9702192139737,511.1372684365779,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,869.2812723494499
2166.8849999999998,11.088201746724891,460.02354159292065,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,993.6024566603555
2166.8849999999998,0.0,1022.274536873154,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,355.1031831268465
2166.8849999999998,0.0,1022.274536873154,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1995.482383126846,0
2166.8849999999998,0.0,945.6039466076664,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1729.6569733923352,0
2166.8849999999998,0.0,971.1608100294986,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1145.831629970502,0
2166.8849999999998,0.0,1175.6157174041296,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,518.3941625958723,0
2166.8849999999998,0.0,1456.7412150442478,3611.4519999999998,1072.352,3188.4480249557528,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,1840.0941663716776,3611.4519999999998,1072.352,2157.777633628324,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,1840.0941663716776,3611.4519999999998,1072.352,2019.066753628323,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,1916.7647566371652,3611.4519999999998,1072.352,2147.893763362834,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,2172.33339085546,3611.4519999999998,1072.352,1914.5873691445413,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,2197.890254277283,3611.4519999999998,1072.352,1945.5423457227168,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,2274.560844542771,3611.4519999999998,1072.352,2004.1576754572295,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,2274.560844542771,3611.4519999999998,1072.352,2418.57783545723,0.0,0.0,0.0,-9.094947017729282e-13,0
2166.8849999999998,99.79381572052411,2555.68634218289,3611.4519999999998,1072.352,2501.7406020965864,0.0,0.0,0.0,0.0,0
2166.8849999999998,1130.9965781659387,2632.3569324483774,3611.4519999999998,1072.352,1832.2621293856846,0.0,0.0,0.0,0.0,0
2166.8849999999998,4124.811049781658,2402.345161651914,3534.43894856643,1072.352,0.0,0.0,0.0,0.0,-9.094947017729282e-13,0
2166.8849999999998,7551.065389519639,2530.1294787610573,540.3812517193044,1072.352,0.0,0.0,0.0,0.0,0.0,0
2166.8849999999998,9480.412493449772,2887.9255666666636,0.0,0.0,0.0,-576.7985801164341,0,0,-0.0,0
2166.8849999999998,9691.088326637562,2734.584386135697,0.0,0.0,0.0,-1022.8661927732592,0,0,-0.0,0
2166.8849999999998,8116.563678602608,2811.2549764011765,0.0,0.0,0.0,242.0905849962146,0,0,0.0,0
2166.8849999999998,4712.485742358086,3322.3922448377575,970.6933981302442,1072.352,0.0,985.8120946739139,0.0,0.0,-2.2737367544323206e-13,0
2166.8849999999998,1519.083639301309,3782.4157864306744,3611.4519999999998,1072.352,1251.3925342680177,0.0,0.0,0.0,0.0,0
2166.8849999999998,155.23482445414857,4089.0981474926252,3611.4519999999998,1072.352,2663.0423480532263,0.0,0.0,0.0,0.0,0
2166.8849999999998,11.088201746724891,4063.5412840707927,3611.4519999999998,1072.352,3180.3792741824836,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,4012.4275572271376,3611.4519999999998,1072.352,3317.930322772862,0.0,0.0,0.0,9.094947017729282e-13,0
2166.8849999999998,0.0,4472.4510988200545,3611.4519999999998,1072.352,2726.0458211799446,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,4855.804050147493,3611.4519999999998,1072.352,2138.9077498525075,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,4855.804050147493,3611.4519999999998,1072.352,1640.5760698525064,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,4906.9177769911485,3611.4519999999998,1072.352,1596.312263008851,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,4319.1099182890885,3611.4519999999998,1072.352,1624.1391617109111,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,3884.6432401179945,3611.4519999999998,1072.352,1594.5237598820058,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,3245.72165457227,3611.4519999999998,1072.352,2432.093025427732,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,2453.458888495579,3611.4519999999998,1072.352,3041.1204315044206,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,1967.8784834808293,3611.4519999999998,1072.352,3365.7277165191717,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,1712.3098492625343,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,351.595710737467,0
2166.8849999999998,0.0,1635.639258997047,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1490.003901002956,0
2166.8849999999998,0.0,1737.8667126843666,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1439.3274873156333
2166.8849999999998,99.79381572052411,1405.6274882005926,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2632.474176078884
2166.8849999999998,232.85223668122308,1175.6157174041296,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2904.100485914647
2166.8849999999998,920.3207449781652,1073.3882637168183,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2527.781991305019
2166.8849999999998,2128.9347353711796,1073.3882637168183,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1182.1696009120042
2166.8849999999998,3171.22569956332,1175.6157174041296,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1931.477423032551,0
2166.8849999999998,3426.254339737982,920.047083185843,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,163.20221707617566
2166.8849999999998,2672.256620960704,996.7176734513307,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,960.4029455879681
2166.8849999999998,1474.73083231441,1124.501990560474,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1632.8490571251186
2166.8849999999998,565.4982890829693,1456.7412150442478,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2401.6401358727835
2166.8849999999998,133.05842096069873,1354.513761356928,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2989.3943376823754
2166.8849999999998,22.176403493449783,1150.0588539822973,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,3309.8687025242525
2166.8849999999998,0.0,1175.6157174041296,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2960.567282595872
2166.8849999999998,0.0,1252.2863076696171,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2782.860372330384
2166.8849999999998,0.0,1686.7529858407108,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1737.0383341592897
2166.8849999999998,0.0,1712.3098492625343,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,856.9539507374666
2166.8849999999998,0.0,1405.6274882005926,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,375.8955117994101
2166.8849999999998,0.0,1763.4235761061987,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1269.7456638938002,0
2166.8849999999998,0.0,2427.9020250737467,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,70.97345492625391,0
2166.8849999999998,0.0,2376.788298230091,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,250.52318176990957,0
2166.8849999999998,0.0,1865.6510297935097,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,636.6494102064898,0
2166.8849999999998,0.0,2249.003981120948,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,162.5350188790526,0
2166.8849999999998,0.0,2606.8000690265458,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,178.05957097345527,0
2166.8849999999998,0.0,2530.1294787610573,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1287.3556012389436,0
2166.8849999999998,0.0,2785.698112979353,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,990.8640870206473
2166.8849999999998,99.79381572052411,2964.5961569321516,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1700.2731873473258
2166.8849999999998,388.0870611353702,2606.8000690265458,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1964.9987498380851
2166.8849999999998,1308.4078061135378,2070.1059371681404,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1797.144616718324
2166.8849999999998,2561.374603493456,1865.6510297935097,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,596.2220067130365
2166.8849999999998,3814.341400873372,2095.662800589973,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,863.2213585366571,0
2166.8849999999998,4402.016093449777,1865.6510297935097,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,515.8333167567143,0
2166.8849999999998,3969.5762253275147,1584.5255321533912,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1285.910522519096,0
2166.8849999999998,2528.1099982532683,1763.4235761061987,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,120.35870564053403
2166.8849999999998,875.967937991266,1993.435346902653,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1818.198275106084
2166.8849999999998,144.14662270742355,2197.890254277283,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2472.288203015296
2166.8849999999998,22.176403493449783,2121.219664011796,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2676.066452494755
2166.8849999999998,0.0,2325.6745713864266,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2089.6426686135746
2166.8849999999998,0.0,2376.788298230091,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1932.3551817699117
2166.8849999999998,0.0,2530.1294787610573,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1179.6460012389434
2166.8849999999998,0.0,2351.231434808259,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,433.80484519174206
2166.8849999999998,0.0,2530.1294787610573,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1549.3650412389434,0
2166.8849999999998,0.0,3399.062835103245,3611.4519999999998,1072.352,3414.126084896756,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,3373.505971681413,3611.4519999999998,1072.352,3047.5250283185887,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,3271.278517994102,3611.4519999999998,1072.352,3230.239042005898,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,2913.4824300884957,3611.4519999999998,1072.352,3391.099929911504,0.0,0.0,0.0,0.0,0
2166.8849999999998,0.0,2376.788298230091,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,276.2103817699099,0
2166.8849999999998,0.0,2249.003981120948,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,693.4038188790528,0
2166.8849999999998,0.0,2479.0157519174018,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1379.5688480825993,0
2166.8849999999998,0.0,2249.003981120948,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1644.006858879051
2166.8849999999998,99.79381572052411,2734.584386135697,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2029.6087981437795
2166.8849999999998,554.4100873362446,2555.68634218289,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1837.8020904808654
2166.8849999999998,2228.728551091703,2479.0157519174018,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,450.7892569908963
2166.8849999999998,4402.016093449777,2223.447117699116,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,308.73546885110954,0
2166.8849999999998,5599.5418820960695,2657.9137958702095,3611.4519999999998,1072.352,2105.704282033723,0.0,0.0,0.0,0.0,0
2166.8849999999998,5588.45368034934,2530.1294787610573,3611.4519999999998,1072.352,2270.2640008896033,0.0,0.0,0.0,0.0,0
2166.8849999999998,5089.4846017467235,2095.662800589973,3611.4519999999998,1072.352,3267.0615176633037,0.0,0.0,0.0,0.0,0
2166.8849999999998,3337.5487257641917,1788.9804395280219,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1384.6869547077895,0
2166.8849999999998,1175.3493851528378,1891.2078932153415,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1537.1327616318213
2166.8849999999998,155.23482445414857,1916.7647566371652,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2745.7504589086857
2166.8849999999998,22.176403493449783,1993.435346902653,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2889.4747696038994
2166.8849999999998,0.0,1916.7647566371652,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2519.102243362837
2166.8849999999998,0.0,2018.9922103244849,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2343.238149675517
2166.8849999999998,0.0,2427.9020250737467,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1415.4468949262537
2166.8849999999998,0.0,2530.1294787610573,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,474.10424123894336
2166.8849999999998,0.0,2760.141249557521,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1464.914070442479,0
2166.8849999999998,0.0,2376.788298230091,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,962.9148617699102,0
2166.8849999999998,0.0,2504.5726153392343,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,434.4102246607672,0
2166.8849999999998,0.0,2734.584386135697,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,339.6843738643038,0
2166.8849999999998,0.0,2632.3569324483774,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,166.20254755162568,0
2166.8849999999998,0.0,1840.0941663716776,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,773.5174736283225,0
2166.8849999999998,0.0,1661.1961224188788,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1286.3491175811214,0
2166.8849999999998,0.0,1533.4118053097357,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,361.13487469026586
2166.8849999999998,0.0,1303.4000345132729,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2493.7119254867303
2166.8849999999998,99.79381572052411,1124.501990560474,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,3355.4195137190018
2166.8849999999998,266.11684192139745,971.1608100294986,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,3561.6351080491077
2166.8849999999998,1186.4375868995628,690.0353123893802,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,3170.7494607110584
2166.8849999999998,2528.1099982532683,408.9098147492625,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2024.5785469974708
2166.8849999999998,3825.4296026200786,306.6823610619471,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,612.001436317978
2166.8849999999998,5000.778987772935,332.23922448377573,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1448.769747743292,0
2166.8849999999998,5399.95425065501,204.45490737463086,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1090.042321970359,0
2166.8849999999998,4146.987453275116,332.23922448377573,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1746.005282241109,0
2166.8849999999998,1618.8774550218343,408.9098147492625,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2308.755890228904
2166.8849999999998,188.4994296943232,638.9215855457228,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,3632.420704759954
2166.8849999999998,22.176403493449783,741.1490392330384,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,4049.287157273513
2166.8849999999998,0.0,996.7176734513307,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,3535.048206548672
2166.8849999999998,0.0,1175.6157174041296,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,3272.238642595872
2166.8849999999998,0.0,1175.6157174041296,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,2667.7332025958713
2166.8849999999998,0.0,1303.4000345132729,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1690.5588054867276
2166.8849999999998,0.0,1405.6274882005926,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,862.2398317994066
2166.8849999999998,0.0,1635.639258997047,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1789.6879010029534,0
2166.8849999999998,0.0,1993.435346902653,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,974.6596530973493,0
2166.8849999999998,0.0,2095.662800589973,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,954.6312394100278,0
2166.8849999999998,0.0,2197.890254277283,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,590.3943457227178,0
2166.8849999999998,0.0,2325.6745713864266,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,433.4978686135746,0
2166.8849999999998,0.0,2836.8118398230085,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,230.6070001769931,0
2166.8849999999998,0.0,3322.3922448377575,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,739.9774751622444,0
2166.8849999999998,0.0,3424.619698525077,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,518.0530614749241
2166.8849999999998,110.88201746724891,2939.0392935103278,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000,1808.9282490224268
